id,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,date,price
1787600146,4.0,2.5,1600.0,14000.0,1.0,0.0,0.0,3,8,1310.0,290.0,1950,,98125,47.7258,-122.326,1600.0,10200.0,2014-08-21,427000.0
5255200220,3.0,1.75,2020.0,8531.0,1.0,0.0,0.0,3,7,2020.0,0.0,1965,0.0,98011,47.7691,-122.199,1950.0,8449.0,2014-12-05,405000.0
937000330,3.0,1.5,1170.0,11530.0,1.0,0.0,0.0,3,7,1170.0,0.0,1960,0.0,98198,47.4211,-122.29,1550.0,8605.0,2014-12-24,157000.0
937000330,3.0,1.5,1170.0,11530.0,1.0,0.0,0.0,3,7,1170.0,0.0,1960,0.0,98198,47.4211,-122.29,1550.0,8605.0,2015-03-19,246500.0
6817800730,2.0,1.5,1280.0,11071.0,1.0,,0.0,3,7,850.0,430.0,1984,0.0,98074,47.6351,-122.033,1280.0,10879.0,2015-01-08,386500.0
1898900040,4.0,2.5,2680.0,15508.0,2.0,0.0,0.0,3,8,2680.0,0.0,1999,0.0,98023,47.3025,-122.39,1960.0,15586.0,2014-06-06,300000.0
9264901510,3.0,1.75,1770.0,8571.0,1.0,0.0,0.0,3,8,1270.0,500.0,1978,0.0,98023,47.3109,-122.339,2120.0,7711.0,2014-11-07,240000.0
3343301490,5.0,3.5,4790.0,12957.0,2.0,0.0,1.0,3,9,3110.0,1680.0,2005,0.0,98006,47.5469,-122.194,2620.0,13538.0,2014-09-09,818500.0
1645000097,3.0,1.75,1300.0,8500.0,1.0,0.0,0.0,4,7,1300.0,0.0,1964,0.0,98022,47.209,-122.005,1410.0,7800.0,2014-08-09,249000.0
2923501020,4.0,2.25,2610.0,7700.0,1.0,0.0,0.0,3,8,1700.0,910.0,1977,0.0,98027,47.5659,-122.089,2260.0,8266.0,2014-09-29,580000.0
4139900180,4.0,2.5,4500.0,35200.0,1.0,0.0,0.0,3,13,4500.0,0.0,1988,0.0,98006,47.5477,-122.126,4760.0,35200.0,2015-04-20,2340000.0
2621760360,4.0,2.5,2100.0,7366.0,2.0,0.0,0.0,3,8,2100.0,0.0,1997,0.0,98042,47.3703,-122.107,2060.0,7324.0,2014-09-26,333000.0
5702380730,2.0,2.0,1340.0,7605.0,1.0,,0.0,3,7,1340.0,0.0,1992,,98022,47.1936,-121.981,1670.0,7136.0,2014-08-23,230000.0
1604601855,3.0,1.0,970.0,6180.0,1.0,0.0,3.0,3,6,970.0,0.0,1974,0.0,98118,47.5658,-122.291,1120.0,4500.0,2015-02-13,360500.0
6777800150,3.0,1.75,2200.0,7200.0,1.0,0.0,0.0,3,8,1270.0,930.0,1962,0.0,98032,47.3745,-122.276,1800.0,8000.0,2014-07-22,265000.0
1563103040,2.0,1.0,990.0,5000.0,1.0,0.0,0.0,3,7,990.0,0.0,1941,0.0,98116,47.5666,-122.403,2250.0,6032.0,2014-10-25,490000.0
7550800736,2.0,1.75,1180.0,5000.0,1.0,0.0,0.0,2,7,880.0,300.0,1925,0.0,98107,47.6749,-122.398,1470.0,5000.0,2015-05-06,600000.0
1138000410,3.0,1.0,980.0,6530.0,1.0,,0.0,3,7,980.0,0.0,1969,,98034,47.7133,-122.213,1220.0,6723.0,2014-09-15,307500.0
7555220150,4.0,2.25,2370.0,9636.0,1.0,0.0,0.0,3,8,1660.0,710.0,1976,0.0,98033,47.6497,-122.194,2350.0,9588.0,2014-12-17,670000.0
3021059197,3.0,1.5,1910.0,10583.0,1.5,0.0,0.0,4,7,1910.0,0.0,1922,19670.0,98002,47.2782,-122.212,1770.0,9068.0,2014-10-21,247200.0
2923500230,4.0,4.5,5270.0,12195.0,2.0,1.0,4.0,3,11,3400.0,1870.0,1979,0.0,98027,47.5696,-122.09,3390.0,9905.0,2014-12-16,2600000.0
4039500610,3.0,1.75,1430.0,8400.0,1.0,0.0,0.0,4,7,1430.0,0.0,1961,0.0,98008,47.6073,-122.127,1570.0,7800.0,2014-08-20,440000.0
3904910610,4.0,2.5,2490.0,7694.0,2.0,0.0,0.0,3,8,2490.0,0.0,1987,0.0,98029,47.567,-122.016,2140.0,8126.0,2015-05-06,700000.0
2489200230,4.0,2.0,2000.0,8317.0,1.5,0.0,0.0,4,8,2000.0,0.0,1917,0.0,98126,47.5394,-122.379,1390.0,6001.0,2015-03-11,756100.0
2600100180,4.0,2.75,2600.0,19275.0,1.0,0.0,0.0,3,8,1620.0,980.0,1978,0.0,98006,47.5523,-122.162,2230.0,10119.0,2014-10-20,555000.0
6909200355,5.0,3.5,2880.0,3750.0,2.0,,2.0,3,8,2270.0,610.0,2001,0.0,98144,47.5905,-122.292,2060.0,4000.0,2015-04-24,830000.0
7575500040,3.0,1.0,1010.0,8863.0,1.0,,0.0,4,6,1010.0,0.0,1990,0.0,98022,47.1955,-121.999,1090.0,8410.0,2014-12-12,180000.0
6192400180,5.0,3.5,3290.0,5600.0,2.0,0.0,0.0,3,9,2670.0,620.0,2004,0.0,98052,47.7056,-122.119,3130.0,5600.0,2014-10-06,775000.0
5125400385,4.0,1.75,1530.0,18400.0,1.5,0.0,0.0,4,6,1530.0,0.0,1938,,98002,47.329,-122.219,1620.0,13535.0,2014-08-05,220000.0
7811100230,4.0,2.75,2020.0,15810.0,1.0,0.0,0.0,4,9,1620.0,400.0,1967,0.0,98005,47.5921,-122.155,2210.0,10160.0,2014-07-24,650000.0
6608500220,3.0,1.75,1340.0,9975.0,1.0,0.0,0.0,4,7,1340.0,0.0,1961,0.0,98033,47.7012,-122.169,1340.0,10050.0,2014-12-24,410000.0
705730180,4.0,2.5,2180.0,5367.0,2.0,,0.0,3,7,2180.0,0.0,2000,,98038,47.3775,-122.022,2180.0,5130.0,2014-10-21,339995.0
4039700870,5.0,1.75,2870.0,9680.0,1.0,0.0,4.0,5,9,1440.0,1430.0,1966,0.0,98008,47.6122,-122.111,2940.0,9729.0,2015-02-19,1160000.0
238000201,3.0,2.75,2070.0,9697.0,2.0,,0.0,4,7,1330.0,740.0,1929,,98188,47.4327,-122.283,2000.0,14436.0,2014-07-23,440000.0
4365700330,2.0,1.75,930.0,7080.0,1.0,0.0,0.0,3,6,930.0,0.0,1923,20060.0,98106,47.5224,-122.36,1100.0,7680.0,2014-07-30,275000.0
4249000230,3.0,2.5,2270.0,9822.0,2.0,0.0,0.0,3,9,2270.0,,1988,0.0,98052,47.6685,-122.137,2790.0,8089.0,2014-08-29,766000.0
1099750610,3.0,2.25,1630.0,7900.0,1.0,0.0,0.0,4,7,1130.0,500.0,1973,,98023,47.3076,-122.377,1630.0,8200.0,2014-07-10,231500.0
3123089010,3.0,2.0,2770.0,89298.0,2.0,,0.0,3,9,2770.0,0.0,2004,0.0,98045,47.4291,-121.842,2040.0,109771.0,2014-12-29,472000.0
9578050120,4.0,2.5,4010.0,37076.0,2.0,0.0,0.0,4,12,4010.0,0.0,1990,0.0,98052,47.7139,-122.106,4280.0,35326.0,2014-08-08,1330000.0
1423049029,4.0,1.75,1970.0,8390.0,1.0,0.0,0.0,3,7,1140.0,830.0,1955,0.0,98178,47.4861,-122.251,1710.0,10890.0,2015-03-06,265000.0
1703900155,2.0,1.0,790.0,6000.0,1.0,0.0,0.0,3,7,790.0,0.0,1948,0.0,98118,47.5543,-122.273,960.0,6000.0,2014-11-13,325000.0
1397300120,3.0,1.75,1740.0,8424.0,1.0,0.0,0.0,5,7,1040.0,700.0,1954,0.0,98133,47.7508,-122.352,1370.0,8424.0,2014-07-29,364500.0
7304301085,2.0,1.0,1130.0,8184.0,1.0,0.0,0.0,3,6,1130.0,0.0,1947,0.0,98155,47.7473,-122.32,1010.0,8184.0,2015-01-29,322500.0
603001020,3.0,1.75,1180.0,4000.0,1.0,0.0,0.0,3,7,1040.0,140.0,1929,0.0,98118,47.5226,-122.284,1430.0,4000.0,2015-04-16,338900.0
5332200530,5.0,2.5,2350.0,4000.0,2.0,0.0,0.0,3,9,2350.0,0.0,1993,,98112,47.6265,-122.296,1840.0,4000.0,2014-06-13,910000.0
5332200530,5.0,2.5,2350.0,4000.0,2.0,0.0,0.0,3,9,2350.0,0.0,1993,,98112,47.6265,-122.296,1840.0,4000.0,2015-04-24,1020000.0
4475800065,3.0,1.75,1850.0,6869.0,1.0,0.0,2.0,5,6,1100.0,750.0,1919,19340.0,98166,47.4648,-122.363,1850.0,10096.0,2014-06-13,459950.0
4305500180,4.0,3.0,3220.0,6224.0,1.5,0.0,0.0,3,9,3220.0,0.0,2009,0.0,98059,47.4813,-122.129,2950.0,6224.0,2014-10-14,584950.0
9269750220,3.0,1.75,2050.0,11313.0,1.0,0.0,0.0,3,7,1520.0,530.0,1987,0.0,98023,47.2837,-122.358,1620.0,8065.0,2014-12-23,252000.0
6802210330,3.0,2.5,1430.0,8470.0,1.0,0.0,0.0,3,7,1190.0,240.0,1992,,98022,47.1943,-121.991,1670.0,8418.0,2015-04-29,270000.0
98020220,4.0,2.5,3210.0,8938.0,2.0,0.0,0.0,3,10,3210.0,0.0,2005,0.0,98075,47.582,-121.971,3740.0,8108.0,2014-10-30,750000.0
6837700175,3.0,1.75,3520.0,12350.0,1.0,0.0,4.0,4,8,1530.0,1990.0,1960,0.0,98116,47.5837,-122.382,2140.0,7800.0,2014-12-01,775000.0
1895450230,3.0,2.5,2260.0,8120.0,2.0,0.0,,3,8,2260.0,0.0,2004,0.0,98023,47.2924,-122.357,2250.0,7784.0,2015-02-18,325000.0
1853080180,5.0,3.25,3290.0,6422.0,2.0,0.0,0.0,3,9,3290.0,0.0,2012,0.0,98074,47.5933,-122.061,3210.0,6891.0,2014-10-26,810000.0
3582750120,2.0,2.25,1640.0,2128.0,2.0,0.0,0.0,4,8,1640.0,0.0,1974,0.0,98028,47.753,-122.252,1640.0,2128.0,2014-07-15,409000.0
3319500385,4.0,1.75,1580.0,5340.0,1.0,0.0,0.0,3,7,1130.0,450.0,1947,0.0,98144,47.6003,-122.306,830.0,980.0,2014-06-16,400000.0
2783100230,4.0,2.25,1940.0,8270.0,2.0,,0.0,5,7,1940.0,0.0,1962,0.0,98133,47.7567,-122.333,1800.0,7743.0,2015-05-12,530000.0
1238501098,3.0,2.25,1580.0,8506.0,2.0,0.0,0.0,3,7,1580.0,0.0,1987,0.0,98033,47.686,-122.185,2253.0,8515.0,2015-03-13,580000.0
8562900180,3.0,1.75,1750.0,11340.0,1.0,,1.0,4,7,1300.0,450.0,1987,0.0,98074,47.6099,-122.058,2310.0,11340.0,2014-05-09,491300.0
7140200450,4.0,2.75,1810.0,7350.0,1.0,,0.0,4,7,1200.0,610.0,1980,0.0,98030,47.3703,-122.171,1750.0,7350.0,2014-12-31,272000.0
220069106,3.0,2.5,1970.0,106722.0,1.0,0.0,4.0,3,9,1970.0,0.0,1985,0.0,98022,47.2498,-122.003,2910.0,101494.0,2015-04-01,599950.0
3905040040,3.0,2.5,1770.0,5146.0,2.0,0.0,0.0,3,8,1770.0,0.0,1992,0.0,98029,47.5704,-121.999,1870.0,5146.0,2015-02-26,464000.0
3797000330,3.0,1.75,1800.0,6000.0,1.0,0.0,0.0,5,7,900.0,900.0,1905,,98103,47.6867,-122.349,1800.0,3000.0,2014-06-23,471001.0
6669150530,3.0,1.5,1500.0,11616.0,1.0,0.0,0.0,3,7,1100.0,400.0,1980,0.0,98031,47.4062,-122.174,1830.0,8288.0,2014-11-17,230000.0
3298200620,3.0,1.0,940.0,6695.0,1.0,0.0,0.0,4,6,940.0,0.0,1959,0.0,98008,47.6195,-122.12,1230.0,7400.0,2014-07-14,358000.0
8024202170,3.0,2.25,2340.0,6183.0,1.0,0.0,0.0,3,7,1210.0,1130.0,1929,0.0,98115,47.6979,-122.31,1970.0,6183.0,2014-08-20,510000.0
1788900230,3.0,1.0,840.0,9480.0,1.0,0.0,0.0,3,6,840.0,0.0,1960,0.0,98023,47.3277,-122.341,840.0,9420.0,2014-07-22,86500.0
1788900230,3.0,1.0,840.0,9480.0,1.0,0.0,0.0,3,6,840.0,0.0,1960,0.0,98023,47.3277,-122.341,840.0,9420.0,2015-04-03,199950.0
3220200040,3.0,3.25,2940.0,5432.0,3.0,0.0,3.0,4,10,2440.0,500.0,1978,,98109,47.6299,-122.354,4400.0,5500.0,2014-06-16,1710000.0
7645900355,3.0,2.75,3180.0,3680.0,2.0,0.0,0.0,4,9,2190.0,990.0,1918,0.0,98126,47.577,-122.38,2000.0,3680.0,2015-03-13,850000.0
458000065,4.0,2.5,2020.0,3440.0,1.5,0.0,0.0,4,7,1480.0,540.0,1928,0.0,98117,47.6885,-122.376,1520.0,5080.0,2014-09-23,542000.0
123039604,2.0,1.0,820.0,4320.0,1.0,0.0,0.0,3,5,820.0,,1937,0.0,98106,47.514,-122.359,780.0,7424.0,2014-07-01,102500.0
1223089077,3.0,1.75,4060.0,136290.0,1.0,0.0,0.0,3,8,2810.0,1250.0,1995,0.0,98045,47.4843,-121.719,1300.0,51836.0,2015-04-01,718000.0
4039800180,4.0,2.25,2660.0,22194.0,1.0,0.0,0.0,4,8,2180.0,480.0,1977,0.0,98008,47.6142,-122.107,2660.0,18135.0,2014-12-22,625000.0
7304301005,3.0,1.0,1010.0,11244.0,1.0,0.0,0.0,4,7,1010.0,0.0,1947,0.0,98155,47.7467,-122.321,1220.0,11242.0,2014-05-23,350000.0
7899800915,2.0,1.0,710.0,5120.0,1.0,0.0,0.0,3,6,710.0,0.0,1918,0.0,98106,47.5224,-122.357,1150.0,1252.0,2015-02-09,216000.0
164000271,3.0,1.0,980.0,7228.0,1.5,0.0,0.0,3,7,980.0,0.0,1946,0.0,98133,47.7294,-122.353,1070.0,7228.0,2014-09-05,340000.0
7010700976,3.0,1.0,1100.0,5400.0,1.5,0.0,0.0,3,7,1100.0,0.0,1908,0.0,98199,47.6604,-122.396,1770.0,4400.0,2014-11-14,505000.0
6699300330,5.0,2.5,2840.0,6010.0,2.0,0.0,0.0,3,8,2840.0,0.0,2003,,98001,47.3161,-122.27,2740.0,5509.0,2015-05-13,372000.0
8732020770,4.0,2.25,2300.0,7524.0,2.0,0.0,0.0,4,8,2300.0,0.0,1978,0.0,98023,47.313,-122.388,2270.0,8025.0,2014-09-04,263850.0
1795800040,4.0,3.25,5370.0,20388.0,2.0,0.0,4.0,4,11,5370.0,0.0,1990,0.0,98198,47.405,-122.331,2770.0,22270.0,2014-09-03,1350000.0
5104450720,4.0,2.5,2280.0,9899.0,2.0,0.0,0.0,3,8,2280.0,,1987,0.0,98058,47.461,-122.148,1970.0,9451.0,2014-11-19,325000.0
2113200065,2.0,1.0,1010.0,7740.0,1.0,,0.0,3,6,890.0,120.0,1924,0.0,98106,47.5323,-122.355,1030.0,6000.0,2014-10-27,289000.0
4027700799,3.0,2.25,1420.0,6600.0,1.0,0.0,0.0,3,7,1160.0,260.0,1987,0.0,98028,47.77,-122.265,1920.0,7902.0,2015-02-26,364000.0
3902310210,4.0,2.5,2100.0,8800.0,1.0,0.0,0.0,5,8,1250.0,850.0,1980,0.0,98033,47.6909,-122.186,2100.0,9000.0,2014-08-22,610000.0
9283800230,4.0,2.75,3110.0,49765.0,1.0,0.0,0.0,4,8,3110.0,0.0,1958,19720.0,98010,47.3343,-122.044,1880.0,19709.0,2014-06-25,531500.0
114100234,3.0,2.25,2160.0,9540.0,2.0,0.0,0.0,3,8,2160.0,0.0,1979,,98028,47.7668,-122.243,1720.0,12593.0,2015-04-30,402500.0
7625703065,2.0,1.0,820.0,6250.0,1.0,0.0,0.0,4,5,820.0,0.0,1922,0.0,98136,47.5479,-122.384,1300.0,6250.0,2014-06-04,375000.0
427000065,5.0,2.5,4340.0,9108.0,1.0,0.0,0.0,5,8,2170.0,2170.0,1979,0.0,98118,47.5384,-122.276,2030.0,6812.0,2015-01-26,537500.0
7844200040,3.0,1.75,2100.0,9066.0,1.0,0.0,0.0,3,8,1440.0,660.0,1962,0.0,98188,47.4294,-122.292,2000.0,9132.0,2014-07-31,375000.0
9315300230,4.0,1.75,1250.0,8840.0,1.0,0.0,0.0,4,7,910.0,340.0,1979,0.0,98198,47.4138,-122.317,1410.0,8378.0,2014-08-20,293550.0
1774200230,6.0,3.0,3870.0,43787.0,2.0,0.0,0.0,3,8,2700.0,1170.0,1976,0.0,98077,47.7642,-122.098,2600.0,35381.0,2015-01-20,585000.0
2781250530,2.0,2.5,1360.0,2693.0,2.0,0.0,0.0,3,6,1360.0,0.0,2003,0.0,98038,47.3492,-122.025,1360.0,2693.0,2014-08-12,225000.0
7796600085,4.0,1.0,1400.0,8684.0,1.5,0.0,0.0,3,7,1400.0,0.0,1957,0.0,98146,47.4887,-122.344,1520.0,8712.0,2015-01-08,185000.0
3205400150,3.0,1.5,1450.0,7375.0,1.0,0.0,0.0,3,7,1010.0,440.0,1968,0.0,98034,47.7212,-122.179,1350.0,7440.0,2014-06-17,402000.0
2207200455,5.0,1.75,1880.0,16617.0,1.0,0.0,0.0,3,7,960.0,920.0,1963,0.0,98007,47.6003,-122.132,1720.0,8400.0,2015-04-09,585000.0
9523100458,2.0,2.5,1380.0,953.0,3.0,0.0,0.0,3,9,1380.0,0.0,2006,0.0,98103,47.6654,-122.355,1430.0,3400.0,2014-06-17,549000.0
5035300325,3.0,2.25,2910.0,15626.0,1.5,0.0,0.0,4,9,2510.0,400.0,1923,0.0,98199,47.6534,-122.412,2370.0,6519.0,2015-04-14,1810000.0
3840700593,3.0,1.75,1380.0,10529.0,1.0,0.0,0.0,3,7,1380.0,0.0,1967,0.0,98034,47.7119,-122.233,1670.0,5694.0,2015-04-06,345000.0
1683800120,3.0,2.25,3100.0,11985.0,1.0,0.0,0.0,4,7,1790.0,1310.0,1963,,98198,47.3825,-122.31,1770.0,7954.0,2014-11-17,302500.0
2722059183,4.0,1.75,1400.0,25500.0,1.0,0.0,0.0,4,7,1400.0,0.0,1964,,98042,47.36,-122.164,2170.0,25500.0,2014-10-14,218500.0
4083305870,2.0,2.0,1650.0,6840.0,1.5,0.0,0.0,5,7,1650.0,0.0,1916,0.0,98103,47.6512,-122.338,1700.0,4560.0,2014-10-01,705000.0
8651400730,3.0,1.0,840.0,5525.0,1.0,,0.0,5,6,840.0,0.0,1969,0.0,98042,47.3607,-122.085,920.0,5330.0,2015-04-28,191000.0
7302000120,3.0,2.5,2550.0,45254.0,2.0,0.0,0.0,3,9,2550.0,0.0,2001,,98053,47.6498,-121.964,2190.0,49222.0,2014-06-10,695000.0
797000258,2.0,2.75,2820.0,11770.0,2.0,0.0,0.0,3,7,1630.0,1190.0,1947,0.0,98168,47.5102,-122.324,1690.0,12500.0,2015-04-02,350000.0
9100000040,3.0,1.75,1710.0,4080.0,1.0,0.0,0.0,4,7,1130.0,580.0,1979,0.0,98136,47.5563,-122.392,1200.0,4080.0,2014-08-07,480000.0
8651441520,3.0,1.0,820.0,5200.0,1.0,,0.0,4,6,820.0,0.0,1977,0.0,98042,47.363,-122.094,1120.0,5200.0,2015-03-02,220000.0
6843310120,4.0,2.25,2620.0,33578.0,2.0,0.0,0.0,3,7,2620.0,0.0,1977,0.0,98075,47.5921,-122.013,2520.0,35160.0,2014-10-29,535000.0
3585900150,2.0,1.75,2430.0,23400.0,1.0,0.0,4.0,3,10,2430.0,0.0,1951,,98177,47.7616,-122.372,3150.0,23600.0,2014-05-19,1000000.0
9144100206,3.0,1.75,1560.0,7424.0,1.0,0.0,0.0,5,8,1560.0,,1940,0.0,98117,47.6981,-122.374,1370.0,7424.0,2014-11-25,592000.0
2871000360,4.0,2.5,3060.0,6826.0,2.0,0.0,0.0,3,9,3060.0,0.0,2004,,98052,47.7006,-122.112,3110.0,6932.0,2014-11-24,775000.0
4307330120,3.0,2.5,1680.0,4584.0,2.0,0.0,0.0,3,7,1680.0,0.0,2003,0.0,98056,47.4794,-122.182,2160.0,4621.0,2014-09-17,320000.0
6117900120,3.0,3.25,3320.0,15022.0,2.0,0.0,0.0,3,10,3320.0,0.0,1989,,98166,47.429,-122.341,3430.0,15018.0,2015-03-17,760000.0
1939120540,3.0,2.5,2390.0,8315.0,2.0,0.0,0.0,4,9,2390.0,0.0,1990,0.0,98074,47.6271,-122.028,2370.0,7816.0,2014-07-22,640000.0
421000455,3.0,1.0,1360.0,5840.0,1.0,0.0,0.0,4,5,1360.0,0.0,1953,,98056,47.4945,-122.166,1250.0,6708.0,2015-05-02,253200.0
6600790210,2.0,1.0,1800.0,9236.0,1.0,0.0,0.0,3,7,1800.0,0.0,1954,0.0,98030,47.3792,-122.198,1730.0,5701.0,2014-07-16,228000.0
1771000540,3.0,1.0,1160.0,9525.0,1.0,,0.0,4,7,1160.0,0.0,1968,,98077,47.7431,-122.073,1160.0,10640.0,2014-11-04,325000.0
5561300730,4.0,3.25,4160.0,35654.0,2.0,0.0,0.0,3,8,2760.0,1400.0,1973,0.0,98027,47.4683,-122.008,2500.0,35675.0,2014-06-05,530000.0
9542830210,4.0,2.25,1660.0,3200.0,2.0,0.0,0.0,3,7,1660.0,0.0,2011,0.0,98038,47.3666,-122.019,1960.0,3558.0,2015-02-11,300000.0
263000155,3.0,2.0,1410.0,6030.0,1.5,0.0,0.0,4,7,1410.0,0.0,1930,0.0,98103,47.6994,-122.347,1410.0,6300.0,2014-05-05,418000.0
4058801575,4.0,1.75,2230.0,9625.0,1.0,0.0,4.0,3,8,1180.0,1050.0,1955,0.0,98178,47.508,-122.244,2300.0,8211.0,2014-12-17,415000.0
7852150120,3.0,2.5,1700.0,4000.0,2.0,,0.0,3,7,1700.0,0.0,2003,0.0,98065,47.5327,-121.871,1700.0,4417.0,2014-05-20,384000.0
2095500040,3.0,2.5,2070.0,8337.0,2.0,0.0,0.0,3,8,2070.0,0.0,1997,0.0,98030,47.3658,-122.176,2030.0,7248.0,2014-06-13,325000.0
8832900120,3.0,1.75,2300.0,12682.0,1.0,0.0,2.0,3,8,2300.0,0.0,1955,0.0,98028,47.7588,-122.27,2720.0,14643.0,2014-12-22,600000.0
9542850580,4.0,2.25,3040.0,9690.0,1.0,0.0,0.0,4,9,1940.0,1100.0,1978,0.0,98005,47.5923,-122.169,2430.0,9690.0,2014-10-10,760000.0
3530430155,2.0,1.5,1220.0,3568.0,1.5,,0.0,4,8,1220.0,0.0,1976,0.0,98198,47.3804,-122.318,1180.0,3678.0,2014-05-30,168000.0
2225039081,3.0,1.0,960.0,3960.0,1.0,0.0,0.0,3,7,960.0,0.0,1943,0.0,98199,47.6465,-122.404,1550.0,6050.0,2014-10-20,405000.0
7923300230,3.0,1.0,1480.0,10094.0,1.0,0.0,0.0,4,7,1480.0,0.0,1956,,98007,47.5942,-122.136,1430.0,10083.0,2015-05-04,479000.0
8021701115,3.0,2.0,1560.0,5130.0,1.0,0.0,0.0,5,7,1150.0,410.0,1915,0.0,98103,47.6913,-122.333,1560.0,4500.0,2014-08-26,549000.0
5515600087,3.0,1.5,1100.0,33600.0,1.0,0.0,0.0,3,7,1100.0,0.0,1967,0.0,98001,47.3185,-122.29,1570.0,32700.0,2014-12-09,215000.0
952006680,2.0,1.5,900.0,5750.0,1.0,0.0,2.0,3,7,900.0,0.0,1940,,98116,47.5623,-122.384,1300.0,1413.0,2015-01-29,550000.0
6411600043,4.0,1.75,2400.0,7700.0,1.5,0.0,0.0,4,7,1500.0,900.0,1927,,98133,47.7125,-122.332,1530.0,7700.0,2014-07-02,389000.0
1523089266,3.0,2.5,2320.0,15024.0,2.0,0.0,0.0,3,8,2320.0,0.0,1990,0.0,98045,47.4829,-121.766,2300.0,15145.0,2014-07-22,447500.0
866400040,5.0,3.0,2570.0,5590.0,1.0,0.0,0.0,3,8,1580.0,,2009,0.0,98034,47.7271,-122.228,2020.0,10500.0,2014-10-13,540000.0
8092500150,4.0,2.75,1300.0,9638.0,1.0,0.0,0.0,2,7,1300.0,0.0,1983,0.0,98042,47.3683,-122.109,1670.0,9638.0,2015-04-28,273500.0
5637200450,5.0,2.75,2930.0,10148.0,2.0,,0.0,3,9,2930.0,0.0,2002,0.0,98059,47.4887,-122.145,2930.0,8425.0,2014-10-17,257000.0
5126400230,2.0,1.0,720.0,7200.0,1.0,0.0,0.0,5,6,720.0,0.0,1943,0.0,98058,47.4763,-122.177,970.0,8027.0,2014-05-24,199000.0
7137950720,4.0,2.5,2350.0,10655.0,2.0,0.0,0.0,3,8,2350.0,0.0,1992,0.0,98092,47.3284,-122.171,2210.0,7028.0,2015-03-04,339100.0
1473120230,4.0,2.5,2940.0,7590.0,2.0,0.0,0.0,3,9,2940.0,0.0,1991,0.0,98058,47.4341,-122.16,2550.0,8360.0,2014-12-23,435000.0
1604600085,3.0,2.5,2020.0,3000.0,1.0,0.0,0.0,4,6,1010.0,1010.0,1910,,98118,47.5621,-122.291,1670.0,3000.0,2014-07-11,400000.0
123079023,2.0,1.0,1430.0,365904.0,1.0,0.0,0.0,3,7,1010.0,420.0,1991,0.0,98065,47.513,-121.857,2300.0,253519.0,2014-11-24,356000.0
705000120,3.0,1.0,950.0,6951.0,1.0,0.0,0.0,4,7,950.0,0.0,1950,0.0,98125,47.7263,-122.3,1410.0,7200.0,2015-04-06,395000.0
1930300410,2.0,1.0,1250.0,4320.0,1.0,0.0,0.0,4,7,850.0,400.0,1911,0.0,98103,47.6549,-122.352,1520.0,4320.0,2015-03-04,575000.0
9393700065,3.0,1.75,1300.0,5120.0,1.5,0.0,0.0,4,6,1300.0,0.0,1925,0.0,98116,47.5589,-122.394,1090.0,5124.0,2015-04-23,515000.0
6814600355,4.0,3.25,2520.0,3360.0,1.5,0.0,0.0,4,8,1550.0,970.0,1931,0.0,98115,47.6801,-122.315,1730.0,3360.0,2014-06-19,618250.0
9477100620,3.0,1.5,1330.0,7125.0,2.0,0.0,0.0,3,7,1330.0,0.0,1968,0.0,98034,47.7308,-122.194,1570.0,7350.0,2015-02-19,245000.0
6788203060,3.0,2.75,2480.0,3240.0,1.5,0.0,0.0,3,9,1890.0,590.0,1929,0.0,98112,47.6399,-122.311,2160.0,3240.0,2014-10-10,690000.0
5706200360,5.0,2.25,3020.0,10010.0,1.0,0.0,0.0,3,7,1510.0,1510.0,1959,,98027,47.5249,-122.044,1760.0,10878.0,2014-11-06,465000.0
8732130730,3.0,1.75,1770.0,8240.0,1.0,0.0,0.0,4,7,1240.0,530.0,1978,0.0,98023,47.3066,-122.378,2060.0,8250.0,2014-11-20,280000.0
4202400395,3.0,1.75,1930.0,6533.0,1.0,0.0,0.0,3,7,1230.0,,1960,0.0,98055,47.4883,-122.221,2030.0,5954.0,2015-03-16,285000.0
705700210,3.0,2.25,1650.0,7047.0,2.0,0.0,0.0,3,7,1650.0,0.0,1994,0.0,98038,47.3826,-122.027,2010.0,7763.0,2015-03-16,320000.0
2817100040,4.0,3.0,2580.0,9601.0,2.0,0.0,0.0,4,7,2130.0,450.0,1992,0.0,98070,47.3726,-122.433,1900.0,10092.0,2015-02-13,355000.0
686300880,3.0,2.0,2570.0,10078.0,1.5,,0.0,3,8,2570.0,0.0,1965,0.0,98008,47.6275,-122.12,2660.0,8013.0,2015-04-27,670000.0
8122100355,1.0,1.0,2880.0,7560.0,1.0,0.0,0.0,3,7,1440.0,1440.0,1925,20140.0,98126,47.537,-122.375,1400.0,5040.0,2014-09-24,550000.0
3797000145,4.0,2.75,2660.0,4500.0,1.5,0.0,0.0,5,8,1860.0,800.0,1909,,98103,47.6864,-122.347,1830.0,4000.0,2014-10-15,765000.0
1704900180,3.0,1.0,1560.0,5225.0,1.5,,0.0,3,7,1260.0,300.0,1927,0.0,98118,47.5554,-122.279,1560.0,5322.0,2014-10-30,430000.0
