id,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,date,price,mile_dist_center,age_at_sale,renovation_status,yrs_since_renovation,price_per_sqft,location_type,view_cat,condition_cat,grade_cat
7010700976,3,1.0,1100,5400,1.5,no,0.0,3,7,1100,0,1908,,98199,47.6604,-122.396,1770,4400,2014-11-14,505000,4.78802154340506,106,unrenovated,,459.09090909090907,city,No View,Average,Average
6699300330,5,2.5,2840,6010,2.0,no,0.0,3,8,2840,0,2003,,98001,47.3161,-122.27,2740,5509,2015-05-13,372000,20.251334247263884,12,unrenovated,,130.98591549295776,countryside,No View,Average,Good
8732020770,4,2.25,2300,7524,2.0,no,0.0,4,8,2300,0,1978,,98023,47.313,-122.388,2270,8025,2014-09-04,263850,20.42402538619243,36,unrenovated,,114.71739130434783,countryside,No View,Good,Good
1795800040,4,3.25,5370,20388,2.0,no,4.0,4,11,5370,0,1990,,98198,47.405,-122.331,2770,22270,2014-09-03,1350000,13.899893303829588,24,unrenovated,,251.39664804469274,countryside,Excellent View,Good,Outstanding
5104450720,4,2.5,2280,9899,2.0,no,0.0,3,8,2280,,1987,,98058,47.461,-122.148,1970,9451,2014-11-19,325000,13.221704329948443,27,unrenovated,,142.5438596491228,countryside,No View,Average,Good
2113200065,2,1.0,1010,7740,1.0,,0.0,3,6,890,120,1924,,98106,47.5323,-122.355,1030,6000,2014-10-27,289000,5.2164617502033925,90,unrenovated,,286.13861386138615,city,No View,Average,Fair
4027700799,3,2.25,1420,6600,1.0,no,0.0,3,7,1160,260,1987,,98028,47.77,-122.265,1920,7902,2015-02-26,364000,11.7413220135215,28,unrenovated,,256.3380281690141,countryside,No View,Average,Average
3902310210,4,2.5,2100,8800,1.0,no,0.0,5,8,1250,850,1980,,98033,47.6909,-122.186,2100,9000,2014-08-22,610000,8.98671637230193,34,unrenovated,,290.4761904761905,countryside,No View,Excellent,Good
9283800230,4,2.75,3110,49765,1.0,no,0.0,4,8,3110,0,1958,1972,98010,47.3343,-122.044,1880,19709,2014-06-25,531500,23.129223829026753,56,renovated,42,170.90032154340835,countryside,No View,Good,Good
114100234,3,2.25,2160,9540,2.0,no,0.0,3,8,2160,0,1979,,98028,47.7668,-122.243,1720,12593,2015-04-30,402500,11.8483283645413,36,unrenovated,,186.34259259259258,countryside,No View,Average,Good
7625703065,2,1.0,820,6250,1.0,no,0.0,4,5,820,0,1922,,98136,47.5479,-122.384,1300,6250,2014-06-04,375000,4.701985167124915,92,unrenovated,,457.3170731707317,city,No View,Good,Below Average
427000065,5,2.5,4340,9108,1.0,no,0.0,5,8,2170,2170,1979,,98118,47.5384,-122.276,2030,6812,2015-01-26,537500,5.368305682628304,36,unrenovated,,123.84792626728111,city,No View,Excellent,Good
7844200040,3,1.75,2100,9066,1.0,no,0.0,3,8,1440,660,1962,,98188,47.4294,-122.292,2000,9132,2014-07-31,375000,12.357498092950626,52,unrenovated,,178.57142857142858,countryside,No View,Average,Good
9315300230,4,1.75,1250,8840,1.0,no,0.0,4,7,910,340,1979,,98198,47.4138,-122.317,1410,8378,2014-08-20,293550,13.310643148040882,35,unrenovated,,234.84,countryside,No View,Good,Average
1774200230,6,3.0,3870,43787,2.0,no,0.0,3,8,2700,1170,1976,,98077,47.7642,-122.098,2600,35381,2015-01-20,585000,15.440930913160782,39,unrenovated,,151.1627906976744,countryside,No View,Average,Good
2781250530,2,2.5,1360,2693,2.0,no,0.0,3,6,1360,0,2003,,98038,47.3492,-122.025,1360,2693,2014-08-12,225000,22.84964914514001,11,unrenovated,,165.44117647058823,countryside,No View,Average,Fair
7796600085,4,1.0,1400,8684,1.5,no,0.0,3,7,1400,0,1957,,98146,47.4887,-122.344,1520,8712,2015-01-08,185000,8.136547149347525,58,unrenovated,,132.14285714285714,city,No View,Average,Average
3205400150,3,1.5,1450,7375,1.0,no,0.0,3,7,1010,440,1968,,98034,47.7212,-122.179,1350,7440,2014-06-17,402000,10.68535368909377,46,unrenovated,,277.2413793103448,countryside,No View,Average,Average
2207200455,5,1.75,1880,16617,1.0,no,0.0,3,7,960,920,1963,,98007,47.6003,-122.132,1720,8400,2015-04-09,585000,9.358442498313364,52,unrenovated,,311.17021276595744,countryside,No View,Average,Average
9523100458,2,2.5,1380,953,3.0,no,0.0,3,9,1380,0,2006,,98103,47.6654,-122.355,1430,3400,2014-06-17,549000,4.227374654030662,8,unrenovated,,397.82608695652175,city,No View,Average,Very Good
5035300325,3,2.25,2910,15626,1.5,no,0.0,4,9,2510,400,1923,,98199,47.6534,-122.412,2370,6519,2015-04-14,1810000,4.9554517126522,92,unrenovated,,621.9931271477664,city,No View,Good,Very Good
3840700593,3,1.75,1380,10529,1.0,no,0.0,3,7,1380,0,1967,,98034,47.7119,-122.233,1670,5694,2015-04-06,345000,8.644093228128865,48,unrenovated,,250.0,countryside,No View,Average,Average
1683800120,3,2.25,3100,11985,1.0,no,0.0,4,7,1790,1310,1963,,98198,47.3825,-122.31,1770,7954,2014-11-17,302500,15.488770878898048,51,unrenovated,,97.58064516129032,countryside,No View,Good,Average
2722059183,4,1.75,1400,25500,1.0,no,0.0,4,7,1400,0,1964,,98042,47.36,-122.164,2170,25500,2014-10-14,218500,18.742027565100006,50,unrenovated,,156.07142857142858,countryside,No View,Good,Average
4083305870,2,2.0,1650,6840,1.5,no,0.0,5,7,1650,0,1916,,98103,47.6512,-122.338,1700,4560,2014-10-01,705000,3.121055531636708,98,unrenovated,,427.27272727272725,city,No View,Excellent,Average
8651400730,3,1.0,840,5525,1.0,,0.0,5,6,840,0,1969,,98042,47.3607,-122.085,920,5330,2015-04-28,191000,20.531840146413042,46,unrenovated,,227.38095238095238,countryside,No View,Excellent,Fair
7302000120,3,2.5,2550,45254,2.0,no,0.0,3,9,2550,0,2001,,98053,47.6498,-121.964,2190,49222,2014-06-10,695000,17.453033427637465,13,unrenovated,,272.54901960784315,countryside,No View,Average,Very Good
797000258,2,2.75,2820,11770,2.0,no,0.0,3,7,1630,1190,1947,,98168,47.5102,-122.324,1690,12500,2015-04-02,350000,6.64297992902022,68,unrenovated,,124.11347517730496,countryside,No View,Average,Average
9100000040,3,1.75,1710,4080,1.0,no,0.0,4,7,1130,580,1979,,98136,47.5563,-122.392,1200,4080,2014-08-07,480000,4.441184590765961,35,unrenovated,,280.70175438596493,city,No View,Good,Average
8651441520,3,1.0,820,5200,1.0,,0.0,4,6,820,0,1977,,98042,47.363,-122.094,1120,5200,2015-03-02,220000,20.164566317754154,38,unrenovated,,268.2926829268293,countryside,No View,Good,Fair
6843310120,4,2.25,2620,33578,2.0,no,0.0,3,7,2620,0,1977,,98075,47.5921,-122.013,2520,35160,2014-10-29,535000,14.94271378237134,37,unrenovated,,204.19847328244273,countryside,No View,Average,Average
3585900150,2,1.75,2430,23400,1.0,no,4.0,3,10,2430,0,1951,,98177,47.7616,-122.372,3150,23600,2014-05-19,1000000,10.89623848110421,63,unrenovated,,411.52263374485597,city,Excellent View,Average,Excellent
9144100206,3,1.75,1560,7424,1.0,no,0.0,5,8,1560,,1940,,98117,47.6981,-122.374,1370,7424,2014-11-25,592000,6.643478035989477,74,unrenovated,,379.4871794871795,city,No View,Excellent,Good
2871000360,4,2.5,3060,6826,2.0,no,0.0,3,9,3060,0,2004,,98052,47.7006,-122.112,3110,6932,2014-11-24,775000,12.169329244520071,10,unrenovated,,253.26797385620915,countryside,No View,Average,Very Good
4307330120,3,2.5,1680,4584,2.0,no,0.0,3,7,1680,0,2003,,98056,47.4794,-122.182,2160,4621,2014-09-17,320000,11.226631490837791,11,unrenovated,,190.47619047619048,countryside,No View,Average,Average
6117900120,3,3.25,3320,15022,2.0,no,0.0,3,10,3320,0,1989,,98166,47.429,-122.341,3430,15018,2015-03-17,760000,12.248880137545417,26,unrenovated,,228.9156626506024,countryside,No View,Average,Excellent
1939120540,3,2.5,2390,8315,2.0,no,0.0,4,9,2390,0,1990,,98074,47.6271,-122.028,2370,7816,2014-07-22,640000,14.27846334368061,24,unrenovated,,267.78242677824267,countryside,No View,Good,Very Good
421000455,3,1.0,1360,5840,1.0,no,0.0,4,5,1360,0,1953,,98056,47.4945,-122.166,1250,6708,2015-05-02,253200,10.949994507222659,62,unrenovated,,186.1764705882353,countryside,No View,Good,Below Average
6600790210,2,1.0,1800,9236,1.0,no,0.0,3,7,1800,0,1954,,98030,47.3792,-122.198,1730,5701,2014-07-16,228000,16.892436498501354,60,unrenovated,,126.66666666666667,countryside,No View,Average,Average
1771000540,3,1.0,1160,9525,1.0,,0.0,4,7,1160,0,1968,,98077,47.7431,-122.073,1160,10640,2014-11-04,325000,15.349792925126918,46,unrenovated,,280.17241379310343,countryside,No View,Good,Average
5561300730,4,3.25,4160,35654,2.0,no,0.0,3,8,2760,1400,1973,,98027,47.4683,-122.008,2500,35675,2014-06-05,530000,17.906941452205885,41,unrenovated,,127.40384615384616,countryside,No View,Average,Good
9542830210,4,2.25,1660,3200,2.0,no,0.0,3,7,1660,0,2011,,98038,47.3666,-122.019,1960,3558,2015-02-11,300000,22.11243802631117,4,unrenovated,,180.72289156626505,countryside,No View,Average,Average
263000155,3,2.0,1410,6030,1.5,no,0.0,4,7,1410,0,1930,,98103,47.6994,-122.347,1410,6300,2014-05-05,418000,6.476297500623439,84,unrenovated,,296.45390070921985,city,No View,Good,Average
4058801575,4,1.75,2230,9625,1.0,no,4.0,3,8,1180,1050,1955,,98178,47.508,-122.244,2300,8211,2014-12-17,415000,7.937224523560329,59,unrenovated,,186.09865470852017,city,Excellent View,Average,Good
7852150120,3,2.5,1700,4000,2.0,,0.0,3,7,1700,0,2003,,98065,47.5327,-121.871,1700,4417,2014-05-20,384000,22.14840704192725,11,unrenovated,,225.88235294117646,countryside,No View,Average,Average
2095500040,3,2.5,2070,8337,2.0,no,0.0,3,8,2070,0,1997,,98030,47.3658,-122.176,2030,7248,2014-06-13,325000,18.14541427549603,17,unrenovated,,157.0048309178744,countryside,No View,Average,Good
8832900120,3,1.75,2300,12682,1.0,no,2.0,3,8,2300,0,1955,,98028,47.7588,-122.27,2720,14643,2014-12-22,600000,10.93346135104206,59,unrenovated,,260.8695652173913,countryside,Partial View,Average,Good
9542850580,4,2.25,3040,9690,1.0,no,0.0,4,9,1940,1100,1978,,98005,47.5923,-122.169,2430,9690,2014-10-10,760000,7.681598863270188,36,unrenovated,,250.0,countryside,No View,Good,Very Good
3530430155,2,1.5,1220,3568,1.5,,0.0,4,8,1220,0,1976,,98198,47.3804,-122.318,1180,3678,2014-05-30,168000,15.613206674797707,38,unrenovated,,137.70491803278688,countryside,No View,Good,Good
2225039081,3,1.0,960,3960,1.0,no,0.0,3,7,960,0,1943,,98199,47.6465,-122.404,1550,6050,2014-10-20,405000,4.362085609767772,71,unrenovated,,421.875,city,No View,Average,Average
7923300230,3,1.0,1480,10094,1.0,no,0.0,4,7,1480,0,1956,,98007,47.5942,-122.136,1430,10083,2015-05-04,479000,9.200622649063495,59,unrenovated,,323.64864864864865,countryside,No View,Good,Average
8021701115,3,2.0,1560,5130,1.0,no,0.0,5,7,1150,410,1915,,98103,47.6913,-122.333,1560,4500,2014-08-26,549000,5.879387052286101,99,unrenovated,,351.9230769230769,city,No View,Excellent,Average
5515600087,3,1.5,1100,33600,1.0,no,0.0,3,7,1100,0,1967,,98001,47.3185,-122.29,1570,32700,2014-12-09,215000,19.973080421937187,47,unrenovated,,195.45454545454547,countryside,No View,Average,Average
952006680,2,1.5,900,5750,1.0,no,2.0,3,7,900,0,1940,,98116,47.5623,-122.384,1300,1413,2015-01-29,550000,3.883691825956534,75,unrenovated,,611.1111111111111,city,Partial View,Average,Average
6411600043,4,1.75,2400,7700,1.5,no,0.0,4,7,1500,900,1927,,98133,47.7125,-122.332,1530,7700,2014-07-02,389000,7.3438798055875925,87,unrenovated,,162.08333333333334,city,No View,Good,Average
1523089266,3,2.5,2320,15024,2.0,no,0.0,3,8,2320,0,1990,,98045,47.4829,-121.766,2300,15145,2014-07-22,447500,27.816556845223527,24,unrenovated,,192.88793103448276,countryside,No View,Average,Good
866400040,5,3.0,2570,5590,1.0,no,0.0,3,8,1580,,2009,,98034,47.7271,-122.228,2020,10500,2014-10-13,540000,9.66263571692778,5,unrenovated,,210.11673151750972,countryside,No View,Average,Good
8092500150,4,2.75,1300,9638,1.0,no,0.0,2,7,1300,0,1983,,98042,47.3683,-122.109,1670,9638,2015-04-28,273500,19.474553888274464,32,unrenovated,,210.3846153846154,countryside,No View,Fair,Average
5637200450,5,2.75,2930,10148,2.0,,0.0,3,9,2930,0,2002,,98059,47.4887,-122.145,2930,8425,2014-10-17,257000,11.936544782533085,12,unrenovated,,87.71331058020478,countryside,No View,Average,Very Good
5126400230,2,1.0,720,7200,1.0,no,0.0,5,6,720,0,1943,,98058,47.4763,-122.177,970,8027,2014-05-24,199000,11.540255478934032,71,unrenovated,,276.3888888888889,countryside,No View,Excellent,Fair
7137950720,4,2.5,2350,10655,2.0,no,0.0,3,8,2350,0,1992,,98092,47.3284,-122.171,2210,7028,2015-03-04,339100,20.62204537457086,23,unrenovated,,144.29787234042553,countryside,No View,Average,Good
1473120230,4,2.5,2940,7590,2.0,no,0.0,3,9,2940,0,1991,,98058,47.4341,-122.16,2550,8360,2014-12-23,435000,14.360579746701589,23,unrenovated,,147.9591836734694,countryside,No View,Average,Very Good
1604600085,3,2.5,2020,3000,1.0,no,0.0,4,6,1010,1010,1910,,98118,47.5621,-122.291,1670,3000,2014-07-11,400000,3.6017646629720264,104,unrenovated,,198.01980198019803,city,No View,Good,Fair
123079023,2,1.0,1430,365904,1.0,no,0.0,3,7,1010,420,1991,,98065,47.513,-121.857,2300,253519,2014-11-24,356000,23.131396036436193,23,unrenovated,,248.95104895104896,countryside,No View,Average,Average
705000120,3,1.0,950,6951,1.0,no,0.0,4,7,950,0,1950,,98125,47.7263,-122.3,1410,7200,2015-04-06,395000,8.431430123201865,65,unrenovated,,415.7894736842105,city,No View,Good,Average
1930300410,2,1.0,1250,4320,1.0,no,0.0,4,7,850,400,1911,,98103,47.6549,-122.352,1520,4320,2015-03-04,575000,3.49047827518731,104,unrenovated,,460.0,city,No View,Good,Average
9393700065,3,1.75,1300,5120,1.5,no,0.0,4,6,1300,0,1925,,98116,47.5589,-122.394,1090,5124,2015-04-23,515000,4.364607463450083,90,unrenovated,,396.15384615384613,city,No View,Good,Fair
6814600355,4,3.25,2520,3360,1.5,no,0.0,4,8,1550,970,1931,,98115,47.6801,-122.315,1730,3360,2014-06-19,618250,5.167513639735324,83,unrenovated,,245.3373015873016,city,No View,Good,Good
9477100620,3,1.5,1330,7125,2.0,no,0.0,3,7,1330,0,1968,,98034,47.7308,-122.194,1570,7350,2015-02-19,245000,10.753309493942906,47,unrenovated,,184.21052631578948,countryside,No View,Average,Average
6788203060,3,2.75,2480,3240,1.5,no,0.0,3,9,1890,590,1929,,98112,47.6399,-122.311,2160,3240,2014-10-10,690000,2.52818701636391,85,unrenovated,,278.2258064516129,city,No View,Average,Very Good
5706200360,5,2.25,3020,10010,1.0,no,0.0,3,7,1510,1510,1959,,98027,47.5249,-122.044,1760,10878,2014-11-06,465000,14.594985499362313,55,unrenovated,,153.97350993377484,countryside,No View,Average,Average
8732130730,3,1.75,1770,8240,1.0,no,0.0,4,7,1240,530,1978,,98023,47.3066,-122.378,2060,8250,2014-11-20,280000,20.808966597196868,36,unrenovated,,158.19209039548022,countryside,No View,Good,Average
4202400395,3,1.75,1930,6533,1.0,no,0.0,3,7,1230,,1960,,98055,47.4883,-122.221,2030,5954,2015-03-16,285000,9.661668695573956,55,unrenovated,,147.66839378238342,countryside,No View,Average,Average
705700210,3,2.25,1650,7047,2.0,no,0.0,3,7,1650,0,1994,,98038,47.3826,-122.027,2010,7763,2015-03-16,320000,21.040026733667023,21,unrenovated,,193.93939393939394,countryside,No View,Average,Average
2817100040,4,3.0,2580,9601,2.0,no,0.0,4,7,2130,450,1992,,98070,47.3726,-122.433,1900,10092,2015-02-13,355000,16.81549106738546,23,unrenovated,,137.5968992248062,countryside,No View,Good,Average
686300880,3,2.0,2570,10078,1.5,,0.0,3,8,2570,0,1965,,98008,47.6275,-122.12,2660,8013,2015-04-27,670000,10.016368069059594,50,unrenovated,,260.7003891050584,countryside,No View,Average,Good
8122100355,1,1.0,2880,7560,1.0,no,0.0,3,7,1440,1440,1925,2014,98126,47.537,-122.375,1400,5040,2014-09-24,550000,5.184388962912907,89,renovated,0,190.97222222222223,city,No View,Average,Average
3797000145,4,2.75,2660,4500,1.5,no,0.0,5,8,1860,800,1909,,98103,47.6864,-122.347,1830,4000,2014-10-15,765000,5.5842082306676435,105,unrenovated,,287.593984962406,city,No View,Excellent,Good
1704900180,3,1.0,1560,5225,1.5,,0.0,3,7,1260,300,1927,,98118,47.5554,-122.279,1560,5322,2014-10-30,430000,4.298584008759305,87,unrenovated,,275.64102564102564,city,No View,Average,Average
9241900150,3,2.5,3080,8448,2.0,no,2.0,3,9,3080,0,2000,,98199,47.6469,-122.389,2500,6400,2014-08-27,950000,3.8688756764555876,14,unrenovated,,308.4415584415584,city,Partial View,Average,Very Good
5249803185,4,1.75,2540,7200,1.0,no,0.0,4,7,1270,1270,1947,,98118,47.5579,-122.271,1650,7200,2014-10-15,525000,4.392179060904236,67,unrenovated,,206.69291338582678,city,No View,Good,Average
1598600209,6,2.5,3080,8163,1.0,no,0.0,3,7,1580,1500,1985,,98030,47.3859,-122.221,1850,8658,2014-10-20,300000,16.08365700754362,29,unrenovated,,97.40259740259741,countryside,No View,Average,Average
3260810580,3,2.75,2190,7258,2.0,no,0.0,3,8,2190,0,2000,,98003,47.3486,-122.301,2190,8645,2015-04-17,345000,17.8555868423524,15,unrenovated,,157.53424657534248,countryside,No View,Average,Good
2423059060,3,3.75,2930,150945,2.0,no,0.0,3,8,2930,0,1972,2000,98058,47.4658,-122.115,2070,43935,2015-04-20,838000,14.044298925321865,43,renovated,15,286.0068259385666,countryside,No View,Average,Good
5461300150,5,2.75,2880,20274,1.0,,3.0,4,9,1660,1220,1959,,98004,47.6267,-122.222,3750,20220,2014-12-11,1800000,5.334504731780206,55,unrenovated,,625.0,countryside,Good View,Good,Very Good
3422059010,3,1.75,2160,98445,2.0,no,0.0,3,8,2160,0,1978,,98042,47.35,-122.162,2004,44431,2015-03-27,390000,19.409693176699747,37,unrenovated,,180.55555555555554,countryside,No View,Average,Good
6795100330,3,2.0,2110,18815,2.0,no,0.0,5,7,2110,0,1979,,98075,47.5836,-122.042,2690,21010,2014-06-25,1150000,13.646526477585102,35,unrenovated,,545.0236966824644,countryside,No View,Excellent,Average
1776420150,4,2.25,1830,5720,2.0,no,0.0,3,7,1830,0,2003,,98030,47.3604,-122.179,1960,5754,2014-07-23,295000,18.432507727403866,11,unrenovated,,161.20218579234972,countryside,No View,Average,Average
3735900770,4,4.0,3180,7650,2.0,,0.0,3,8,2530,650,1920,,98115,47.6887,-122.319,2000,4080,2014-10-17,775000,5.7323288556905645,94,unrenovated,,243.71069182389937,city,No View,Average,Good
4123840210,3,2.5,1880,6047,2.0,no,0.0,3,8,1880,0,1993,,98038,47.3722,-122.044,2120,7188,2015-03-18,380000,21.055263207510297,22,unrenovated,,202.12765957446808,countryside,No View,Average,Good
5076700145,3,1.0,1140,8180,1.0,no,0.0,3,7,1140,0,1959,,98005,47.5851,-122.172,1510,8588,2015-04-27,550000,7.622352578207028,56,unrenovated,,482.4561403508772,countryside,No View,Average,Average
2482500040,5,1.75,1798,11232,1.0,no,0.0,3,7,1798,0,1967,,98001,47.3266,-122.291,1300,15582,2014-07-17,199900,19.41160999206541,47,unrenovated,,111.17908787541712,countryside,No View,Average,Average
2589300065,3,1.75,1670,5209,1.5,no,0.0,5,7,1670,0,1908,,98118,47.5362,-122.271,1990,4960,2014-09-16,329900,5.616654037017183,106,unrenovated,,197.5449101796407,city,No View,Excellent,Average
2332700081,3,2.25,2580,11060,1.0,no,0.0,3,8,2580,0,1964,,98005,47.6113,-122.164,2580,13868,2014-09-01,898000,7.861456298860789,50,unrenovated,,348.06201550387595,countryside,No View,Average,Good
9201000610,4,2.25,3720,12384,1.0,no,2.0,5,8,1860,1860,1970,,98075,47.5836,-122.074,3180,15541,2014-06-03,875000,12.162131695552642,44,unrenovated,,235.21505376344086,countryside,Partial View,Excellent,Good
2822049254,4,2.5,2790,7956,2.0,,0.0,3,9,2790,0,2005,,98198,47.3681,-122.31,1660,8192,2014-05-16,375000,16.48148514924775,9,unrenovated,,134.40860215053763,countryside,No View,Average,Very Good
2310110120,3,2.5,2190,5091,2.0,no,0.0,3,8,2190,0,2004,,98038,47.3506,-122.039,2200,5948,2014-08-08,365000,22.366138050560686,10,unrenovated,,166.66666666666666,countryside,No View,Average,Good
2887700995,4,2.75,2280,2850,1.5,no,0.0,4,7,1540,740,1930,,98115,47.6871,-122.307,1680,3800,2014-05-08,530000,5.710593696048821,84,unrenovated,,232.4561403508772,city,No View,Good,Average
8651410120,3,1.0,1100,5200,1.0,no,0.0,4,6,1100,0,1969,,98042,47.3643,-122.081,920,5200,2015-03-18,225500,20.433879570882453,46,unrenovated,,205.0,countryside,No View,Good,Fair
7399000580,4,2.25,2180,7000,1.0,no,0.0,3,8,1680,500,1969,,98055,47.4651,-122.192,2000,8000,2014-11-17,318000,11.746603674470784,45,unrenovated,,145.87155963302752,countryside,No View,Average,Good
7524950210,4,2.5,2770,9798,2.0,no,0.0,4,9,2770,0,1986,,98027,47.562,-122.081,3040,11100,2015-04-01,910000,12.127509332664506,29,unrenovated,,328.5198555956679,countryside,No View,Good,Very Good
1021049057,3,1.0,1980,18730,1.0,no,0.0,4,7,1280,700,1943,,98001,47.3221,-122.282,1356,9450,2014-10-08,207000,19.766599754498394,71,unrenovated,,104.54545454545455,countryside,No View,Good,Average
824059042,5,3.5,4180,17935,2.0,no,0.0,3,11,4180,0,2004,,98004,47.5873,-122.202,2950,13760,2014-05-30,1890000,6.218238229118972,10,unrenovated,,452.1531100478469,countryside,No View,Average,Outstanding
7525410120,6,3.0,3030,31920,1.0,no,0.0,4,8,1670,1360,1980,,98075,47.575,-122.033,2890,35100,2014-09-05,624500,14.143852426810655,34,unrenovated,,206.1056105610561,countryside,No View,Good,Good
2770600841,3,2.5,1690,1553,2.5,no,0.0,3,8,1690,0,2007,,98199,47.6443,-122.385,1910,1553,2014-06-04,640000,3.61007406609527,7,unrenovated,,378.698224852071,city,No View,Average,Good
2423069164,3,2.0,1990,65340,2.0,no,0.0,3,8,1990,0,1986,,98027,47.4726,-121.99,2120,59241,2015-04-10,500000,18.47461195708305,29,unrenovated,,251.25628140703517,countryside,No View,Average,Good
3876000120,5,1.75,2250,8970,1.0,no,0.0,4,7,1500,750,1966,,98034,47.7217,-122.188,1940,8710,2015-03-04,390000,10.435532860798599,49,unrenovated,,173.33333333333334,countryside,No View,Good,Average
3705000120,3,2.25,2080,2050,1.5,no,0.0,3,7,1550,530,2003,,98042,47.4199,-122.157,2080,2275,2014-07-29,284000,15.258265382342646,11,unrenovated,,136.53846153846155,countryside,No View,Average,Average
323069158,3,2.0,2460,41343,1.0,no,0.0,4,8,2460,0,1988,,98027,47.5142,-122.021,2500,53885,2014-06-26,620000,15.875690340199357,26,unrenovated,,252.03252032520325,countryside,No View,Good,Good
6669240230,3,2.5,2588,5702,2.0,,,3,8,2588,0,2008,,98042,47.3453,-122.151,2403,5703,2015-03-17,306000,19.920234882900335,7,unrenovated,,118.23802163833076,countryside,,Average,Good
7504400120,4,1.75,2570,12039,1.0,no,0.0,3,8,1910,660,1978,,98074,47.626,-122.048,2200,12384,2014-09-19,495000,13.34147058727238,36,unrenovated,,192.6070038910506,countryside,No View,Average,Good
1038000040,3,2.5,2370,12753,2.0,,0.0,3,7,2370,0,2001,,98019,47.7359,-121.984,2280,16808,2014-06-05,499950,18.55126799749484,13,unrenovated,,210.9493670886076,countryside,No View,Average,Average
9238450330,3,1.0,1070,10563,1.0,no,0.0,3,7,1070,0,1969,,98072,47.7687,-122.166,1840,9638,2014-11-10,330000,13.640924585057702,45,unrenovated,,308.41121495327104,countryside,No View,Average,Average
1982200330,3,2.0,1940,5820,1.5,no,0.0,5,7,1150,790,1944,,98107,47.6638,-122.362,990,3880,2014-05-13,665000,4.217190444646567,70,unrenovated,,342.78350515463916,city,No View,Excellent,Average
1732800175,3,2.5,2650,2387,2.0,no,0.0,3,8,1830,820,1920,,98119,47.6315,-122.362,1870,2216,2014-06-30,850000,2.2373369342944778,94,unrenovated,,320.75471698113205,city,No View,Average,Good
8078350220,4,2.5,2290,6318,2.0,no,0.0,4,8,2290,0,1988,,98029,47.57,-122.02,2150,7350,2014-09-11,599950,14.799736528456092,26,unrenovated,,261.9868995633188,countryside,No View,Good,Good
3990200065,4,2.5,2050,9143,2.0,no,0.0,3,8,2050,0,1992,,98166,47.4597,-122.355,1510,9484,2014-10-22,360000,10.177478637920167,22,unrenovated,,175.609756097561,countryside,No View,Average,Good
3825311210,3,2.5,2680,5497,2.0,no,0.0,3,9,2680,0,2001,,98052,47.7043,-122.128,2780,5497,2014-08-27,699000,11.691723623376275,13,unrenovated,,260.82089552238807,countryside,No View,Average,Very Good
1862400087,3,1.75,1520,8100,1.0,no,0.0,5,6,760,760,1945,,98117,47.6966,-122.375,1040,8100,2015-03-13,475000,6.55862338411606,70,unrenovated,,312.5,city,No View,Excellent,Fair
3522029124,3,2.0,2690,435600,2.0,no,0.0,3,8,2690,0,1992,,98070,47.3477,-122.519,1700,163350,2014-12-03,575000,19.888324172922523,22,unrenovated,,213.7546468401487,countryside,No View,Average,Good
1250200418,2,1.5,1180,844,2.0,no,0.0,3,7,990,190,2005,,98144,47.5998,-122.3,1170,1400,2014-05-27,345000,1.563675766828183,9,unrenovated,,292.3728813559322,city,No View,Average,Average
7967900150,4,2.5,3030,9500,2.0,no,0.0,3,8,3030,0,1989,,98001,47.3511,-122.287,2650,9500,2015-04-30,367950,17.749500545086345,26,unrenovated,,121.43564356435644,countryside,No View,Average,Good
5631501073,3,2.25,1400,11400,2.0,no,0.0,3,8,1400,0,1984,,98028,47.7428,-122.231,2180,9248,2014-06-25,374500,10.550599923835474,30,unrenovated,,267.5,countryside,No View,Average,Good
2826049197,4,2.5,3000,8100,2.0,no,0.0,3,8,3000,0,1992,,98125,47.7151,-122.305,1550,8100,2014-08-04,607500,7.629086200478026,22,unrenovated,,202.5,city,No View,Average,Good
1775920210,3,1.0,1200,9800,1.0,no,0.0,4,7,1200,0,1971,,98072,47.7412,-122.109,1220,10220,2014-05-30,374000,13.977102659863712,43,unrenovated,,311.6666666666667,countryside,No View,Good,Average
5272200035,3,1.0,1000,6947,1.0,,0.0,3,7,1000,0,1947,,98125,47.7142,-122.319,1000,6947,2014-09-03,390000,7.486336213821172,67,unrenovated,,390.0,city,No View,Average,Average
9525100040,4,3.25,2740,5339,2.5,no,0.0,3,9,2740,0,2004,,98103,47.6706,-122.356,1770,4820,2015-04-07,705000,4.586966787366293,11,unrenovated,,257.2992700729927,city,No View,Average,Very Good
7853221010,3,2.5,1990,4978,2.0,no,0.0,3,8,1990,0,2004,,98065,47.5323,-121.856,2650,6816,2014-10-29,467000,22.837852681742206,10,unrenovated,,234.67336683417085,countryside,No View,Average,Good
2500600297,3,3.0,2110,7794,1.0,no,0.0,3,6,2110,,1981,,98198,47.4005,-122.293,1330,10044,2014-08-14,243500,14.328069193050608,33,unrenovated,,115.40284360189574,countryside,No View,Average,Fair
8562791010,3,2.75,1830,1850,2.0,no,0.0,3,10,1690,140,2011,,98027,47.5307,-122.074,2310,2680,2014-07-07,593000,13.146566502698127,3,unrenovated,,324.04371584699453,countryside,No View,Average,Excellent
